ID,label1,label2,label3
1376930663274840076,ineffective,,
1316364747974029324,pharma,,
1353746096070291458,mandatory,,
1228810467579219968,pharma,,
1366871997423251459,side-effect,,
1377073802400632837,rushed,,
1375914926968078336,mandatory,,
1315010207215489024,pharma,,
1337296963377762304,side-effect,ineffective,
1289630055874920448,side-effect,,
1265565493827698688,unnecessary,,
1351164416679686144,side-effect,,
1382050350845231105,side-effect,,
1329479747294928897,pharma,,
1328717782054277124,political,,
1364802426587344897,ineffective,,
1339324620328067074,pharma,,
1348219721133522945,mandatory,,
1438170741623726083,side-effect,,
1317056770846633985,ineffective,,
1341060686198284289,unnecessary,,
1293484588665384960,side-effect,,
1259942710355431424,ineffective,,
1339416650198597633,side-effect,,
1283375541001826304,side-effect,,
1320065513003909120,political,,
1392524754729459718,side-effect,,
1350118618814509057,side-effect,,
1419726791351181324,ineffective,,
1336135364382101504,side-effect,,
1238116554610315264,rushed,,
1335045489088196609,mandatory,,
1346944463948562433,side-effect,,
1355346390784892930,ineffective,,
1364736637670981633,side-effect,,
1311418859321204738,rushed,,
1285351396770844672,side-effect,ineffective,
1375381769717964800,ineffective,,
1422099971692761088,mandatory,,
1442622723465699328,side-effect,,
1169637442191687680,side-effect,,
1280151690935754753,religious,,
1374642740730990598,ineffective,,
1356592806039535617,ineffective,,
1292484775895355392,ineffective,,
1408740814998720512,country,,
1364603881645301761,unnecessary,,
1327367328430886913,political,,
1354140315251306496,none,,
1266413998708146177,none,,
1407528901950132226,rushed,,
1326477713905946624,pharma,,
1362878068495384582,rushed,,
1403210609672347649,pharma,,
1333080364961566720,pharma,,
1426046770551816194,side-effect,,
1325803463528361984,rushed,,
1346649609498578944,side-effect,,
1336028625083240455,side-effect,,
1337709251163262981,pharma,,
1327647680412200965,pharma,,
1276197889723772930,rushed,,
1334073101743624192,side-effect,,
1334987732544700418,unnecessary,,
1376293246041796617,rushed,,
1301844774404657156,rushed,,
1376574024696823808,mandatory,,
1386104175411568644,side-effect,,
1398370999045869574,side-effect,,
1302990763148611586,rushed,,
1325840834940563458,ineffective,,
1375938799247765515,side-effect,,
1385372452231032833,side-effect,,
1452854394928517125,side-effect,,
1376903266802544643,mandatory,,
1388640907180838912,side-effect,,
1354499882996936707,unnecessary,,
1452103189034151939,side-effect,,
1340508098088222721,unnecessary,,
1353568076340600832,side-effect,ineffective,
1365810920627310592,ineffective,,
1345723377517027328,political,ineffective,
1444734889085919236,unnecessary,,
1368279945097736192,ineffective,,
1387699155829673984,side-effect,,
1365406361874530306,unnecessary,,
1432306086040596484,side-effect,,
1328395411309146122,ineffective,,
1376478198586834948,mandatory,,
1293517763944751104,side-effect,,
1363213342802903044,side-effect,,
1366043143662170115,mandatory,,
1339996349064949767,side-effect,,
1354377526580277250,side-effect,,
1366047421508112385,political,,
1341520070212804610,side-effect,,
1331289923564023813,none,,
1308520282710306817,rushed,,
1344402693977202689,ineffective,,
1285933038669631488,side-effect,,
1377299339886915596,unnecessary,,
1328431198784217088,ingredients,side-effect,
1376604568243556359,pharma,,
1364605761515569153,ineffective,,
1285337087970086915,ineffective,,
1339023684896518145,side-effect,,
1325853610429865985,political,,
1321549245602648064,ineffective,,
1337393088017420294,side-effect,,
1288294661107392513,side-effect,,
1377364601889718274,mandatory,,
1358752831554134023,ineffective,,
1342354307199332352,rushed,side-effect,
1329101573964918790,side-effect,,
1343666028094611458,unnecessary,,
1335220346639814656,pharma,,
1343687834234998784,rushed,,
1397524966481047554,mandatory,,
1260835227712159745,unnecessary,,
1376923681524482048,unnecessary,,
1376341653758345219,none,,
1254977104946573312,ineffective,side-effect,
1272812636338454528,side-effect,,
1320143961416175625,rushed,,
1336658080621359104,side-effect,,
1252804790020526080,mandatory,,
1326190241909256197,unnecessary,,
1327167522399989763,mandatory,,
1364541606863527936,side-effect,,
1289946255267749888,rushed,,
1337689775160045568,rushed,,
1336669819249315841,side-effect,,
1377276930328817672,pharma,,
1370454606074015750,side-effect,,
1353462525501685760,rushed,,
1325860460755779584,unnecessary,,
1438929369989361665,ineffective,,
1353164421443559424,unnecessary,,
1299035326783127552,side-effect,,
1414697588381536264,side-effect,,
1308175388816834560,unnecessary,,
1291425184763777028,side-effect,,
1325776350347661312,ineffective,,
1350351823438303233,rushed,,
1315091879734710272,pharma,,
1288509885982715906,side-effect,,
1366991728436150273,side-effect,,
1355053326988095488,ineffective,,
1451745654926032900,side-effect,,
1343259400450891776,unnecessary,,
1311083053687554048,side-effect,ingredients,
1360358093998100483,side-effect,,
1302907070966935552,side-effect,,
1336387778632888324,side-effect,,
1375237142302035970,side-effect,,
1354637945966268418,side-effect,,
1339808025482280963,rushed,,
1336031702561546242,pharma,,
1343699735383859201,unnecessary,rushed,
1334070725410435080,side-effect,,
1367932481354276866,religious,,
1333867259564085248,ineffective,,
1326550517909057542,unnecessary,,
1269652832325697538,rushed,,
1374416194795544580,rushed,,
1352972754060931072,unnecessary,,
1344269461763858433,side-effect,,
1375919513338716160,side-effect,,
1293301922041077763,rushed,,
1328066035161985025,side-effect,,
1355685260999053313,ineffective,,
1419288755794366466,side-effect,,
1355209556616478720,side-effect,,
1375199755568095233,unnecessary,,
1365830039972044806,ineffective,,
1353486865643565057,side-effect,,
1334875263314907137,ingredients,,
1354157628071567360,unnecessary,,
1395161814728466432,ineffective,side-effect,
1336007404559982593,mandatory,,
1268562446740045824,ineffective,,
1338177152248909828,side-effect,,
1382297953176543232,side-effect,,
1298860989320957952,side-effect,,
1329051726142263297,rushed,,
1341696169307758592,side-effect,,
1365829266592698369,rushed,,
1352762283512872962,side-effect,,
1397848131660779520,side-effect,,
1333628361764028419,rushed,,
1349760369028423680,ineffective,,
1375189639603089415,unnecessary,,
1254609079479255041,side-effect,,
1304173470918426624,pharma,,
1337950992684310529,ineffective,,
1374365188908982275,unnecessary,,
1303732393644355590,rushed,,
1340139893146566656,political,,
1325855774833303553,rushed,,
1339851020122337280,side-effect,unnecessary,
1355183126377603073,side-effect,,
1352730823720640514,mandatory,,
1365264695477882880,rushed,,
1365848963568570369,mandatory,,
1377575448620773377,side-effect,,
1355036148817670144,ineffective,,
1380018090096869383,side-effect,,
1337531152110940167,unnecessary,,
1335391270798323713,side-effect,,
1392158049452843015,side-effect,,
1354915875376263168,side-effect,,
1317485691429900295,unnecessary,,
1334822360936026123,political,side-effect,
1330630908894961665,mandatory,,
1370366823632355330,side-effect,,
1355178025894215682,side-effect,,
1337091688729370624,side-effect,,
1378469522722676736,side-effect,,
1330406857773621249,rushed,,
1336428917507428352,political,,
1343539721339854849,pharma,,
1354466561398960128,unnecessary,,
1361834033693491201,rushed,,
1250179125714829312,unnecessary,,
1352926109206249472,ineffective,,
1318985565359005703,side-effect,,
1336495916728119303,side-effect,,
1350269524843618304,rushed,,
1319269583946039298,rushed,,
1344333695046590466,side-effect,,
1367211653507411968,side-effect,,
1364917459996803075,unnecessary,,
1336151202946572291,side-effect,,
1333433303949578243,mandatory,,
1418605376468144131,ineffective,,
1335196518513586178,side-effect,,
1334815656076832769,side-effect,,
1333837711703158790,rushed,,
1340351049295642624,ingredients,,
1364814299823149058,side-effect,,
1354561494990680069,ineffective,,
1375038081192103941,unnecessary,,
1372118671179583492,pharma,,
1334987092221448192,unnecessary,,
1326040082587869185,pharma,,
1291623414537621504,pharma,rushed,side-effect
1355979524450758661,side-effect,,
1344004119657390097,pharma,,
1447953362079531009,rushed,,
1376533389268897795,side-effect,,
1354569315954135042,mandatory,,
1392938909726740480,side-effect,,
1312046974829387777,side-effect,,
1339765309444644865,side-effect,,
1428844191933730816,mandatory,,
1364017881063768066,ineffective,,
1287730839091056640,political,,
1348224150360498176,side-effect,,
1354392130194563075,side-effect,,
1326465213525348353,ineffective,,
1375229675937665030,none,,
1290606509345341441,rushed,,
1365946766332420096,ineffective,,
1388539744007573506,ineffective,,
1321470918053580807,ineffective,,
1299245998615736322,rushed,,
1426222174029877253,side-effect,,
1376945249218654213,mandatory,,
1278953383865520128,rushed,,
1336367218372829184,mandatory,rushed,
1306307932183834624,ineffective,,
1405904678978822150,mandatory,,
1291138271259635712,pharma,,
1365237844533534722,unnecessary,,
1331886823023513600,side-effect,,
1321735285424750598,ineffective,,
1344367874375258112,side-effect,,
1367242788790620162,side-effect,,
1376995023116402690,unnecessary,,
1365026236414713862,rushed,,
1385569391580909569,side-effect,,
1377046025483980804,side-effect,,
1302184586277871616,pharma,,
1376036855343353865,pharma,,
1368189201347457033,unnecessary,,
1260668776309276673,unnecessary,,
1356575889467858949,ineffective,,
1337308046293311488,side-effect,,
1344687867927392257,side-effect,,
1303682009366052864,none,,
1327812070444834816,mandatory,,
1365630437075345415,side-effect,,
1334091076718784513,political,,
1376927419492368389,political,,
1376873274211250176,mandatory,,
1404295478280261632,political,side-effect,
1336655934500769793,unnecessary,,
1363972649458794504,side-effect,,
1439288176032555011,side-effect,,
1374252311812378625,side-effect,,
1356939554612277248,side-effect,,
1262477299888381952,side-effect,,
1354055107013468160,ineffective,,
1328349768368709632,political,,
1374833006037377024,unnecessary,,
1337426164709650438,side-effect,ineffective,
1371536367541444611,unnecessary,,
1244654054413918208,side-effect,,
1398505016281899011,side-effect,,
1254606423717273607,unnecessary,,
1297503646695829506,mandatory,,
1363910279856275456,side-effect,,
1364356590124421122,side-effect,,
1254423247233449985,side-effect,,
1283455813017833478,ineffective,,
1376695739183599617,rushed,,
1424758664271908869,ineffective,,
1340329073621516292,ineffective,,
1411328293165432832,side-effect,,
1372059616041787394,ingredients,,
1382901615192068120,side-effect,,
1422339931607871488,side-effect,,
1354867879720734733,mandatory,,
1365302697608572929,ineffective,,
1320040469078904832,unnecessary,,
1366111104838086661,rushed,,
1363175558369148934,unnecessary,,
1336275269540319232,none,,
1243608608710983684,pharma,,
1375427157187510280,side-effect,,
1368032644018110464,side-effect,,
1299707889657892864,mandatory,,
1321635619718729728,rushed,,
1331396422197940225,rushed,,
1450062517129121793,ineffective,,
1353668491094593538,side-effect,,
1332590170982400000,side-effect,,
1306988631907729408,ingredients,,
1322836000373170182,side-effect,,
1409781640273051648,side-effect,,
1346125056292880393,side-effect,,
1374479639771447299,unnecessary,,
1287635711303331841,side-effect,,
1339297451166011394,rushed,,
1374648388541636609,pharma,,
1346847782334832647,unnecessary,,
1346704248000532482,side-effect,,
1365170115591868416,side-effect,,
1411662446201389056,ineffective,side-effect,
1290429052126298113,rushed,,
1353736925723709440,pharma,,
1285899208600555520,side-effect,,
1252686746174795778,ineffective,,
1335839281122689027,side-effect,,
1365049245045260292,rushed,,
1328882263493398528,side-effect,,
1372217737070604289,side-effect,,
1331261894884274183,pharma,,
1333790105832591361,unnecessary,,
1373806358475182081,ineffective,,
1260294026995122183,unnecessary,,
1419906903702839304,ineffective,,
1321810977361399810,ineffective,,
1377415455439089664,side-effect,,
1288704342841860096,rushed,,
1373336298400940041,side-effect,,
1327259017018814467,rushed,,
1421710611482697728,side-effect,,
1328512180518486017,ineffective,,
1423671266943201281,side-effect,,
1325860905234681856,political,,
1337471920053374979,side-effect,,
1340027448478609408,ineffective,,
1303994351631003649,rushed,unnecessary,
1301922721190694912,ingredients,,
1336713199803133953,side-effect,,
1334825413198155777,side-effect,,
1414369196599820288,side-effect,,
1408184895122427904,side-effect,,
1349193283629551619,ineffective,rushed,
1302750214357266432,rushed,,
1355292346376708097,side-effect,,
1353346425762033665,pharma,,
1309134794211700741,rushed,,
1364005418989674498,none,,
1265697838358396928,side-effect,,
1287881666245963777,unnecessary,,
1358743124076601346,country,,
1294067249167441921,rushed,,
1375815697926922246,mandatory,,
1335642684162248705,side-effect,,
1417689531302617092,ineffective,,
1354166997458759683,unnecessary,,
1359311528441298947,side-effect,,
1368576312407949315,rushed,ineffective,
1381935763961548813,side-effect,,
1374341408077836292,unnecessary,mandatory,
1312219187775967239,ineffective,,
1290396857793949698,ineffective,pharma,
1303528946688913414,side-effect,,
1371549261226242048,side-effect,,
1375740363109961733,ineffective,,
1328874989005713409,ineffective,side-effect,
1334618763627548679,side-effect,,
1330727064559882241,none,,
1329490508440276992,rushed,unnecessary,
1299067634760130566,rushed,,
1347471533321678848,side-effect,,
1354580948038389764,unnecessary,,
1377313234613628931,side-effect,,
1255184649262780416,side-effect,,
1369463110914908161,side-effect,,
1365462137104130052,unnecessary,,
1326151790270836738,mandatory,ineffective,
1432580227176091651,side-effect,,
1294600167870652418,rushed,,
1334575495011295234,side-effect,,
1343510225798770688,side-effect,,
1415496763016814592,side-effect,,
1365329888962576384,side-effect,,
1365624226758221828,side-effect,,
1338581685324181506,unnecessary,,
1375471613035044869,ineffective,,
1375844732417441793,ineffective,,
1334504781096873993,side-effect,,
1337581096234528768,side-effect,,
1358117598970470404,side-effect,,
1349181498167988225,side-effect,,
1326480322721144835,pharma,,
1311004960671236097,side-effect,,
1299525297956687873,political,,
1336010265809178624,rushed,,
1406914597391581194,side-effect,,
1399478591071657991,pharma,side-effect,
1355416149085704193,political,,
1342776280119463936,side-effect,,
1375544497497640961,mandatory,,
1374063104502431759,unnecessary,,
1375264088326950912,ineffective,,
1340060834089873409,side-effect,,
1334668924349243394,ineffective,,
1314493372174925826,rushed,,
1360042865158721537,pharma,,
1398305138650005504,side-effect,,
1375666526171226119,side-effect,unnecessary,
1376969914989211651,side-effect,,
1211037384604835840,side-effect,,
1378015960997752837,ingredients,,
1363982972471422983,unnecessary,,
1398419793598980101,side-effect,,
1260914033466712066,pharma,,
1377298098708475905,ineffective,,
1321063175123554304,ineffective,,
1376676350820515841,mandatory,,
1342199140424548352,side-effect,,
1349827547576545280,side-effect,,
1334807628401217536,pharma,,
1335975790501097474,unnecessary,,
1402633002392326146,ineffective,,
1291035691363766273,pharma,,
1384941659570458627,side-effect,,
1334521318918787073,rushed,,
1355159949089918976,side-effect,,
1333556144707674126,side-effect,,
1340967752090017793,side-effect,,
1355231652457267202,unnecessary,,
1344278693548589056,ineffective,,
1341360609384824833,ingredients,side-effect,
1350488182387830784,side-effect,,
1307670427955859458,side-effect,,
1346539938448367617,side-effect,,
1289016075011719169,unnecessary,,
1377335887822946307,side-effect,,
1344831072987709440,rushed,,
1338857141847740417,side-effect,,
1270381015698210818,rushed,,
1374811755927506945,mandatory,,
1293190998424563712,rushed,,
1289680139328995328,side-effect,,
1436008873039736834,side-effect,,
1326161869963370496,ineffective,,
1343279635828776960,ineffective,,
1349967617398890496,side-effect,,
1431825071614558211,side-effect,,
1400180424572248066,side-effect,,
1378088352025608196,side-effect,,
1401702416215650306,ineffective,,
1430171809815711759,side-effect,,
1330916480746184704,pharma,,
1376975081516175361,mandatory,,
1320135873082486784,unnecessary,,
1336428806454693888,side-effect,,
1364706816886771713,side-effect,,
1268246458114936833,side-effect,,
1354426639413866497,unnecessary,,
1374319899657580553,pharma,,
1369670265563648011,side-effect,,
1425178839026704391,ineffective,,
1366487902818082822,rushed,,
1299206090610016261,rushed,,
1398548191285448706,side-effect,,
1342864851027320833,ineffective,,
1334191957258678274,side-effect,,
1326727867086954496,political,,
1338121728384495617,pharma,,
1398476480569507840,side-effect,,
1366800051251609601,pharma,,
1346554330963329024,ineffective,,
1392386870382927874,side-effect,,
1326711530876936192,ineffective,,
1377536485201743874,side-effect,,
1399957956670656515,side-effect,,
1364860922418855937,unnecessary,,
1363915002298695684,unnecessary,,
1303729994502483970,side-effect,,
1375355783777415169,side-effect,,
1426035147602804736,ineffective,,
1355902397051101186,mandatory,,
1311454461085319170,rushed,ineffective,
1388614233747824640,side-effect,,
1329193827379208192,ingredients,ineffective,
1415902144654307328,side-effect,,
1304644820292349952,side-effect,,
1308472437886136322,side-effect,,
1355972843935309825,unnecessary,,
1451639046787186690,side-effect,,
1374110099015274503,unnecessary,,
1289599291842088960,rushed,,
1343075820848353280,ingredients,,
1329805961461067779,unnecessary,,
1376859140967034881,mandatory,,
1230853174371766278,unnecessary,,
1254057442700333057,unnecessary,,
1326130424150708225,ineffective,,
1374087843820285954,unnecessary,,
1326921316079865856,side-effect,,
1329679156016197632,pharma,,
1283213186330537986,pharma,,
1399618789126201344,mandatory,,
1325879758148800515,pharma,,
1354201569940672513,unnecessary,,
1351910258294321152,unnecessary,,
1333149410742722560,unnecessary,,
1417302474264911873,side-effect,,
1329053455491723266,side-effect,,
1374991433468366851,side-effect,,
1318940139566075905,ingredients,,
1449831346831077380,side-effect,,
1355591032017100803,side-effect,,
1318950822059888642,unnecessary,,
1283547031437541376,side-effect,,
1428566219158958091,side-effect,,
1342842785574121472,pharma,,
1349282644392083458,political,,
1337160614884552705,side-effect,,
1325800651318829058,pharma,,
1367126202511745024,side-effect,,
1285823141697204224,side-effect,,
1339591440200962051,side-effect,,
1354856430705266692,rushed,political,
1430156771906179079,rushed,,
1320318881391587329,ineffective,,
1289259182437343232,political,,
1377312968082223105,side-effect,,
1355817527469891587,pharma,,
1311387255857176576,unnecessary,,
1338206894528323584,side-effect,,
1368332887465091077,unnecessary,,
1298833500716531714,none,,
1363945454061371393,political,,
1355704258201612289,unnecessary,,
1318053750385254403,rushed,,
1386656496528859138,side-effect,,
1376608099285532674,side-effect,,
1383037193288085507,side-effect,,
1282965724500295681,rushed,,
1376776493301444610,unnecessary,,
1285251251995803650,rushed,,
1375001008611332098,country,,
1325796721574678528,ineffective,,
1375936489910059009,ineffective,,
1411480224647237635,side-effect,,
1321409351664492555,unnecessary,,
1365211090221727746,unnecessary,,
1304902967921963009,side-effect,,
1250550625047400454,ineffective,,
1328613793740566528,pharma,,
1374532182836834304,side-effect,,
1337055486240321536,pharma,,
1310199257127964674,ineffective,side-effect,
1392777382541631488,side-effect,,
1340651896432955392,side-effect,,
1293230276076871680,ineffective,,
1340507409903616000,mandatory,,
1368151260285734913,ineffective,,
1363027539774627840,unnecessary,,
1334992407813906440,unnecessary,,
1349098974590992384,side-effect,,
1344720891587026944,rushed,,
1332783531320340484,rushed,,
1374967707745980418,mandatory,,
1333939439203090434,ineffective,,
1311007579259252742,rushed,,
1327420302251466753,rushed,,
1283749759237455872,side-effect,,
1255745136547545088,side-effect,,
1348130970889826304,side-effect,,
1374694000364519436,side-effect,,
1319028301109686272,pharma,side-effect,
1363869332275617794,ineffective,,
1289203089669419009,ineffective,,
1325607733249372166,rushed,,
1353795101349335043,unnecessary,,
1355248814114938881,unnecessary,,
1403024844443328516,ineffective,,
1449446255881424897,unnecessary,,
1355280828356558851,country,unnecessary,
1289679347805192192,rushed,,
1375852648436543490,none,,
1332712144987570178,unnecessary,,
1340424169226309633,side-effect,,
1299637386230599681,side-effect,,
1257226988248580097,ineffective,,
1338659783952445442,mandatory,unnecessary,
1336331464636448771,side-effect,,
1376857462419070983,ineffective,,
1441800478300409869,side-effect,rushed,
1355678622854483968,ineffective,,
1333436947814117376,rushed,unnecessary,
1375910273073168386,pharma,ineffective,
1412702052581400582,none,,
1293244286792806400,country,,
1360995969962278912,ineffective,,
1331507005798932484,mandatory,,
1439485455360303105,side-effect,,
1349817209996992512,ineffective,,
1254245728605499393,side-effect,,
1288643467426635777,pharma,,
1430812707255554050,side-effect,,
1354774538362433538,side-effect,,
1327607997770690563,pharma,,
1263160075943723009,ineffective,,
1373438067550400515,side-effect,,
1303568340032643072,side-effect,rushed,
1286166166474555393,pharma,mandatory,
1347403436938194946,political,,
1410892452777578498,ineffective,,
1385416011206201347,side-effect,,
1364386855806857219,side-effect,,
1320810026974363648,side-effect,,
1353803006928515074,side-effect,,
1374028161743253504,unnecessary,,
1350191465415131136,unnecessary,,
1332458601760182273,mandatory,,
1323181908927356933,pharma,,
1335253465287815169,side-effect,,
1298451643592212480,unnecessary,,
1436595428921946114,ineffective,,
1223301868354404357,rushed,side-effect,
1377818343420260353,side-effect,,
1325945762270818304,ineffective,,
1402973831396876290,ineffective,,
1326718154261794817,mandatory,,
1230736235192209410,ineffective,,
1339837162561351680,pharma,,
1374340703539625986,unnecessary,,
1350906035389739009,side-effect,,
1427468770105303040,ineffective,,
1338875071620734978,side-effect,,
1344265542597636096,side-effect,,
1367072228265836544,religious,,
1298180642262450176,mandatory,,
1346026763579744257,ineffective,,
1321646015536111617,rushed,,
1329855410308665345,unnecessary,,
1417885167406882818,none,,
1256920022649364484,ineffective,,
1435986998930468866,side-effect,,
1376778762319200256,unnecessary,,
1364750084131483648,ineffective,,
1301227815547949056,side-effect,,
1350055277077422080,side-effect,,
1279036187144060930,unnecessary,,
1364350628617719811,side-effect,,
1354561874780696598,rushed,,
1334821685925654528,side-effect,,
1312005944012804096,rushed,,
1339269621103390722,pharma,,
1364146387982688256,unnecessary,,
1330787843921219587,side-effect,,
1231314979669921795,unnecessary,,
1353671331666145281,unnecessary,,
1368937897378910209,pharma,,
1295290740986134529,side-effect,,
1262135864186023938,ineffective,,
1365964123033526274,side-effect,,
1310957382177038341,ineffective,,
1330217696068317186,ineffective,,
1375920831591747585,side-effect,,
1365711759085035527,side-effect,,
1339432604924325889,side-effect,,
1337757796985688064,ineffective,,
1270459316093349889,unnecessary,,
1306618204207239168,side-effect,,
1393195521003511816,ingredients,,
1288576560883208200,mandatory,,
1375427141240680459,side-effect,,
1297600801783918594,ineffective,,
1342945629945917443,rushed,,
1365410896651186177,ineffective,,
1325938767404789760,pharma,,
1407777695497338886,rushed,,
1406649788049739779,ineffective,unnecessary,
1346120402741948417,side-effect,,
1349120583808786435,side-effect,,
1374086487449423875,ineffective,,
1337197978235375618,unnecessary,,
1392227552853385222,side-effect,,
1343642628336852998,side-effect,,
1286924376730791938,political,,
1280213397515034624,side-effect,,
1376242324913721346,unnecessary,,
1301403625999269889,mandatory,,
1326208455284318208,rushed,,
1336075300875214849,side-effect,,
1325852698017665027,ineffective,,
1323718943471710209,rushed,,
1352878039370227712,unnecessary,,
1310557532923011074,unnecessary,,
1334916452147625984,side-effect,,
1355859549752881155,none,,
1326431748595605504,side-effect,,
1288250485812727814,pharma,,
1293122773984915456,rushed,,
1269399921414877192,pharma,,
1376061845115564033,mandatory,,
1336226225719824386,rushed,,
1430302326577930241,side-effect,,
1334763859484131330,side-effect,,
1373250481770881025,side-effect,,
1351469759712280577,ineffective,,
1385524243232804864,side-effect,,
1376918768949981185,mandatory,,
1331166377286230024,side-effect,,
1298038120584101888,unnecessary,,
1335382797628870658,rushed,,
1361382231869071363,rushed,,
1247307499461464064,mandatory,,
1368977265225269259,side-effect,,
1255720086242856962,unnecessary,,
1325904165445439491,pharma,,
1354794687517908993,side-effect,,
1355737068085907457,mandatory,,
1298016860882063361,ineffective,,
1406767122135535616,ineffective,,
1330776044056551425,ineffective,,
1258355463546159104,unnecessary,,
1355260738827411461,rushed,,
1243984323637846019,pharma,,
1328039861807239168,pharma,,
1220522298060550146,side-effect,,
1414735274316345344,side-effect,,
1337894496797749248,unnecessary,,
1418251207265636352,side-effect,,
1262937940906237952,side-effect,,
1296800285818523649,mandatory,rushed,side-effect
1337122024582500353,side-effect,,
1371590592933822466,side-effect,,
1329555068845256706,ineffective,,
1408214721191350278,side-effect,,
1375168641310846978,mandatory,,
1305218706625253379,side-effect,,
1364894339189657600,unnecessary,,
1397712375327989760,side-effect,,
1365600143957975041,side-effect,,
1319131638090108928,side-effect,,
1347577553620525057,side-effect,,
1365430370414559232,ineffective,,
1377245609007185921,unnecessary,,
1334717182329188355,side-effect,,
1334593561707376650,pharma,,
1410553618273558532,side-effect,,
1299090962002649089,side-effect,,
1244042473585946627,rushed,,
1414650975915319304,side-effect,,
1361468664831086593,rushed,,
1331714303276277762,none,,
1372108863684669440,rushed,,
1253100218322731015,unnecessary,,
1250229706550460418,unnecessary,,
1408549071271329792,side-effect,,
1347564108175077376,ingredients,,
1379591989272924167,side-effect,,
1346575648664543233,side-effect,rushed,
1405827611855519744,ineffective,,
1377408950077849603,side-effect,,
1329052709262123010,ingredients,,
1137718983057190912,side-effect,,
1341362167728254979,rushed,,
1389939504606236672,pharma,,
1263724269281869824,pharma,,
1330170065795342341,ineffective,,
1438494679318794247,side-effect,,
1336220644917309441,side-effect,ineffective,mandatory
1337253845118889991,side-effect,,
1334123608659140608,rushed,,
1437649260414074883,side-effect,,
1429921108430577670,side-effect,,
1325819465599234048,political,,
1254334561825312770,political,,
1321892420942991363,unnecessary,,
1322832559580073987,political,,
1371365502199685121,side-effect,,
1288259017920348160,pharma,,
1371465644949045248,side-effect,,
1414464976849235969,side-effect,,
1376169024808235010,mandatory,,
1404711069944369152,ingredients,,
1376937015221092357,unnecessary,,
1350518313298833413,rushed,,
1333341669920567298,side-effect,,
1306700569331994625,unnecessary,,
1326914504920342533,side-effect,,
1331583923533524995,mandatory,,
1337409459975561217,ineffective,,
1336992853462036480,unnecessary,,
1351219548511469573,side-effect,,
1306438045185568768,side-effect,,
1330814119948251136,rushed,pharma,
1451575792895365127,ineffective,,
1288275842271936514,unnecessary,,
1341313358461628416,ineffective,unnecessary,
1255864714111967239,mandatory,,
1318992440645255168,rushed,,
1263593231607926787,side-effect,,
1265031425004392465,rushed,,
1364128587511713792,unnecessary,mandatory,
1294151136564264963,ineffective,,
1376897914572845059,rushed,,
1347587065010151432,unnecessary,,
1371450350771843076,side-effect,,
1453630013136310272,rushed,,
1373366862168391687,rushed,,
1355625432247382018,unnecessary,,
1375004367665963008,ineffective,mandatory,
1316994978929811457,side-effect,,
1381260161520648194,side-effect,,
1329193583065251840,ineffective,,
1421743326831681542,side-effect,,
1287595778928709633,unnecessary,,
1411416962220056582,side-effect,,
1354910225267093511,ineffective,,
1337468098685718528,side-effect,,
1251846587598417922,pharma,,
1318061507129659392,side-effect,,
1330406756405669895,none,,
1346682618750898184,mandatory,,
1374120742703529989,rushed,,
1330786301604466689,pharma,,
1374537478661578758,unnecessary,,
1355254808664547336,side-effect,mandatory,
1361708206205136902,ineffective,,
1344341331615870981,unnecessary,,
1337586791323471874,rushed,,
1333465797730201602,unnecessary,,
1363916097171427340,side-effect,,
1348685091875250176,ineffective,,
1376428821646311425,unnecessary,,
1312535229635063808,ineffective,side-effect,
1293667681804132353,side-effect,ingredients,
1359370039405780992,unnecessary,,
1377272488023965696,rushed,,
1338230749909159939,ineffective,,
1309027491923791873,unnecessary,,
1407686770158940163,ineffective,,
1326007445693591553,political,,
1364355314628386817,unnecessary,,
1359454232202543105,ineffective,,
1418786480693055489,ineffective,,
1279068816044101632,side-effect,,
1359211749099118598,mandatory,,
1300477211800109057,side-effect,unnecessary,
1374991096825188352,unnecessary,,
1370555102503825409,ineffective,rushed,
1337415365974847491,unnecessary,,
1374559948324155396,side-effect,,
1336891651516665856,side-effect,,
1442178895915241473,ineffective,,
1300158600015261696,ineffective,,
1434603960736813056,side-effect,,
1344738703281946626,side-effect,ineffective,
1407464770446532616,side-effect,,
1374002441188950025,side-effect,,
1338362585775820800,unnecessary,,
1251244613689585665,unnecessary,,
1382407072042651650,side-effect,,
1377234577698226180,ineffective,,
1368703260526342151,unnecessary,,
1262493476119166976,ingredients,,
1300165185777401856,side-effect,,
1328541276413841408,side-effect,,
1376531386308292616,mandatory,,
1374745418773491713,side-effect,,
1376942466960650246,unnecessary,,
1440845720093794314,side-effect,,
1324227419725848576,rushed,,
1261059177159340032,pharma,,
1366088016025030658,rushed,,
1405147022164779010,unnecessary,,
1351335201327210498,side-effect,,
1217272355040395266,none,,
1353314457384964096,side-effect,unnecessary,
1336682337069912064,side-effect,,
1338861975388885001,rushed,,
1340098044340154369,side-effect,,
1298601047573835778,unnecessary,,
1328519134485868545,side-effect,,
1263748058145316868,ineffective,,
1265988270942490624,mandatory,side-effect,
1341662861085597699,ineffective,,
1340089016050454530,ineffective,,
1333670469980008448,rushed,,
1263084235704934401,unnecessary,,
1344376885585858564,ineffective,,
1354191269627482112,unnecessary,,
1352861093702602752,side-effect,,
1349847990396215296,mandatory,,
1280939988889239558,unnecessary,,
1353950527063814144,side-effect,,
1395284017205837824,side-effect,,
